created_at,voterID,message,selection1,selection2,selection3,selection4,selection5,selection6,voting_power
2024-06-13 23:37:26.438,8mygymmnjgqyr835007y8436hl7whxxzy7xg8357y,"{""params"":[""mauroAgustnAndreoli"",""cardanoJapan"",""cardanoAtlanticCouncil""],""timestamp"":1718321831883}",mauroAgustnAndreoli,cardanoJapan,cardanoAtlanticCouncil,,,,181857435
2024-06-13 23:38:17.69,85qy3zyfq5vh8lgw3y2fg752z6yy8fhmmlg0x6,"{""params"":[""joshuaStone"",""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""lloydDuhon"",""cardanoJapan"",""richManderino""],""timestamp"":1718321874832}",joshuaStone,cardanoAtlanticCouncil,easternCardanoCouncil,lloydDuhon,cardanoJapan,richManderino,58357259837
2024-06-13 23:38:53.845,9hwzzy67r808nr8zyyy8yvnm6wyyghjz42q77yyl2nz,"{""params"":[""cardanoAtlanticCouncil"",""andrewDonovan""],""timestamp"":1718321920507}",cardanoAtlanticCouncil,andrewDonovan,,,,,38843394
2024-06-13 23:39:46.893,94fly4q9q2nnxj58yxw4wqwqx0zy9yf64frjn649y,"{""params"":[""mauroAgustnAndreoli"",""cardanoJapan"",""kamaldeenMusah"",""andrewDonovan"",""vaibhavSolanki""],""timestamp"":1718321911658}",mauroAgustnAndreoli,cardanoJapan,kamaldeenMusah,andrewDonovan,vaibhavSolanki,,123828917
2024-06-13 23:40:37.656,96y0z38wmyxx2m83yfry6zy6z0vy72q3qqghf0w,"{""params"":[""joshuaStone"",""cardanoAtlanticCouncil"",""cardanoConfederationOfEmergingEconomies""],""timestamp"":1718322002935}",joshuaStone,cardanoAtlanticCouncil,cardanoConfederationOfEmergingEconomies,,,,56296498547
2024-06-13 23:41:26.845,yjmyyywzx4fy7vyfvyf808yy96n89jxf5yj4ngy5qn6j,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1718322074401}",cardanoAtlanticCouncil,,,,,,5522658269
2024-06-13 23:44:00.831,8hylfzvyhyjx09rjfm5w5fmzyj7nn677xhy42q6,"{""params"":[""cardanoAtlanticCouncil"",""mauroAgustnAndreoli"",""lloydDuhon""],""timestamp"":1718322224624}",cardanoAtlanticCouncil,mauroAgustnAndreoli,lloydDuhon,,,,24941910
2024-06-13 23:45:47.536,9w2x0yj49yrq490295y7l3qjyhy8wzvqgyq747,"{""params"":[""lloydDuhon""],""timestamp"":1718322336935}",lloydDuhon,,,,,,31414398793
2024-06-13 23:46:12.91,yxnyvnyw8ly39440yg6q6zf393yjh2x8y33yy6qgq2n5,"{""params"":[""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""mauroAgustnAndreoli""],""timestamp"":1718322359125}",cardanoAtlanticCouncil,easternCardanoCouncil,mauroAgustnAndreoli,,,,306249307
2024-06-13 23:46:19.06,ymljl3qhy92xyzrn9yq8y9m6y985g7vqhjx4y964,"{""params"":[""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""mauroAgustnAndreoli""],""timestamp"":1718322342154}",cardanoAtlanticCouncil,easternCardanoCouncil,mauroAgustnAndreoli,,,,21140405454
2024-06-13 23:46:37.42,8v9myyvz80fyz0nx4nyqyyy0v76zygr7m5gyqv38l,"{""params"":[""mauroAgustnAndreoli"",""cardanoAtlanticCouncil"",""joshuaStone""],""timestamp"":1718322388158}",mauroAgustnAndreoli,cardanoAtlanticCouncil,joshuaStone,,,,147583477
2024-06-13 23:46:39.665,8wqy39fh8w3llw75f744n4qnyy5nvr2hxym4nyqyy5,"{""params"":[""lloydDuhon""],""timestamp"":1718322370568}",lloydDuhon,,,,,,5072825699
2024-06-13 23:46:51.099,977j5ywjrznyywrn7h39vhy8rq7ynxxw3qrrmzrj,"{""params"":[""joshuaStone"",""mauroAgustnAndreoli"",""lloydDuhon""],""timestamp"":1718322355780}",joshuaStone,mauroAgustnAndreoli,lloydDuhon,,,,234001364911
2024-06-13 23:47:41.121,9fym26y7l6vhyl7lwqnyfzrxy2zxqh69nxz0q4r5fyy0,"{""params"":[""joshuaStone"",""mauroAgustnAndreoli"",""lloydDuhon""],""timestamp"":1718322428132}",joshuaStone,mauroAgustnAndreoli,lloydDuhon,,,,150009917754
2024-06-13 23:48:24.124,82lmglr8z9ygrrx8glf7v2lvf3gf8y5yn6ymzg0xnm,"{""params"":[""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""mauroAgustnAndreoli""],""timestamp"":1718322499683}",cardanoAtlanticCouncil,easternCardanoCouncil,mauroAgustnAndreoli,,,,11012126711
2024-06-13 23:48:33.569,yxr45443j5qfn0my4f78ymq5nyqv3xy8gvyrl9,"{""params"":[""joshuaStone"",""mauroAgustnAndreoli"",""lloydDuhon""],""timestamp"":1718322484756}",joshuaStone,mauroAgustnAndreoli,lloydDuhon,,,,295155413563
2024-06-13 23:51:25.151,y0yj3m474frx7qy5m8w86xy9qz6zyxgqz9qy2yy,"{""params"":[""joshuaStone"",""mauroAgustnAndreoli"",""lloydDuhon""],""timestamp"":1718322557299}",joshuaStone,mauroAgustnAndreoli,lloydDuhon,,,,92669054277
2024-06-13 23:52:28.114,yj9fw0w488y4jj5y37yyy3xh6yyx092y9mynqwqgynyz,"{""params"":[""cardanoJapan"",""cardanoAtlanticCouncil"",""scientificAnalyticalToolsLlc"",""cardanoConfederationOfEmergingEconomies"",""easternCardanoCouncil"",""inoNpo""],""timestamp"":1718322715948}",cardanoJapan,cardanoAtlanticCouncil,scientificAnalyticalToolsLlc,cardanoConfederationOfEmergingEconomies,easternCardanoCouncil,inoNpo,894673608
2024-06-13 23:53:17.341,9mxr4jq2y2q2jl8520q0ylgv8w2qq9g5zf9y64qgy52yy,"{""params"":[""joshuaStone""],""timestamp"":1718322772959}",joshuaStone,,,,,,71008886
2024-06-13 23:58:43.3,xy5h8y8y8yyvz0938r9fllw0g6ywy7yy74hzq82v7m,"{""params"":[""mauroAgustnAndreoli"",""cardanoJapan"",""kamaldeenMusah"",""andrewDonovan"",""vaibhavSolanki"",""tevoSaks""],""timestamp"":1718323118554}",mauroAgustnAndreoli,cardanoJapan,kamaldeenMusah,andrewDonovan,vaibhavSolanki,tevoSaks,609406649
2024-06-14 00:00:10.654,xng6807n7y63vhyx82yy4ghzxy0gjyz25m0gm,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1718323200667}",cardanoAtlanticCouncil,,,,,,11221818430
2024-06-14 00:00:28.39,84q08y2r0780wm4x5x785zny8jm682l00j2yq8vy,"{""params"":[""lloydDuhon"",""mauroAgustnAndreoli"",""johnnyKelly""],""timestamp"":1718323216947}",lloydDuhon,mauroAgustnAndreoli,johnnyKelly,,,,694531899
2024-06-14 00:01:16.911,84q08y2r0780wm4x5x785zny8jm682l00j2yq8vy,"{""params"":[""lloydDuhon"",""mauroAgustnAndreoli"",""johnnyKelly""],""timestamp"":1718323255273}",lloydDuhon,mauroAgustnAndreoli,johnnyKelly,,,,694531899
2024-06-14 00:02:18.997,84q08y2r0780wm4x5x785zny8jm682l00j2yq8vy,"{""params"":[""lloydDuhon"",""mauroAgustnAndreoli"",""johnnyKelly""],""timestamp"":1718323311651}",lloydDuhon,mauroAgustnAndreoli,johnnyKelly,,,,694531899
2024-06-14 00:04:04.881,9y7x7w5jfyj38yn326yr23q06yzq2yq7xhlgy9l4mfw,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1718323430806}",cardanoAtlanticCouncil,,,,,,17915394726
2024-06-14 00:05:28.316,xjyhmy6lyn5ymmy6n29xg44gqgl464lyhgnyq32y7y5,"{""params"":[""cardanoAtlanticCouncil"",""cardanoJapan"",""mauroAgustnAndreoli"",""lloydDuhon""],""timestamp"":1718323518918}",cardanoAtlanticCouncil,cardanoJapan,mauroAgustnAndreoli,lloydDuhon,,,33028232452
2024-06-14 00:06:33.302,9jl0n2q54yyx80f8hry3q9l76yzqy5g4ygjy62lygjfxh,"{""params"":[""cardanoAtlanticCouncil"",""joshuaStone""],""timestamp"":1718323576479}",cardanoAtlanticCouncil,joshuaStone,,,,,1903021098
2024-06-14 00:08:09.514,86rm0yx2lr7f938x8m6y86q7v60wjg8n82mhmn4qyjfqv,"{""params"":[""joshuaStone"",""mauroAgustnAndreoli""],""timestamp"":1718323650263}",joshuaStone,mauroAgustnAndreoli,,,,,4777283213
2024-06-14 00:09:16.047,96y6989mw62gg7h3yrvj38hvjjgrmfxrnxg76yy,"{""params"":[""mauroAgustnAndreoli""],""timestamp"":1718323716238}",mauroAgustnAndreoli,,,,,,73588678
2024-06-14 00:12:51.727,x827rl2y8rly0qgym6x5l4ylzjjhrllqynx3ryxy8w,"{""params"":[""cardanoAtlanticCouncil"",""kevinMohr"",""mauroAgustnAndreoli"",""scientificAnalyticalToolsLlc"",""cardanoConfederationOfEmergingEconomies"",""nicodemusRodriguez""],""timestamp"":1718323945709}",cardanoAtlanticCouncil,kevinMohr,mauroAgustnAndreoli,scientificAnalyticalToolsLlc,cardanoConfederationOfEmergingEconomies,nicodemusRodriguez,23003574216
2024-06-14 00:12:52.503,8j2ryn93x73j4j02yx76v20w35956wvh7qhgzjmyn,"{""params"":[""richManderino""],""timestamp"":1718323944612}",richManderino,,,,,,64030271
2024-06-14 00:14:08.223,yn37m8v0wyxjh6qhlfx0gqq2hl2y22yqjgzz2ym9fy,"{""params"":[""cardanoAtlanticCouncil"",""kevinMohr"",""mauroAgustnAndreoli"",""nicodemusRodriguez"",""cardanoConfederationOfEmergingEconomies"",""scientificAnalyticalToolsLlc""],""timestamp"":1718324036863}",cardanoAtlanticCouncil,kevinMohr,mauroAgustnAndreoli,nicodemusRodriguez,cardanoConfederationOfEmergingEconomies,scientificAnalyticalToolsLlc,5917308447
2024-06-14 00:14:09.382,85z4yyjgyn348w7wzgn00j0rynwwzjnh3w5zl8,"{""params"":[""joshuaStone"",""cardanoAtlanticCouncil"",""johnnyKelly""],""timestamp"":1718324045485}",joshuaStone,cardanoAtlanticCouncil,johnnyKelly,,,,60593879
2024-06-14 00:14:54.069,9jlmf2yly4why5y7xvy2gvyyy6zny7xmy0xhjgwmxw5,"{""params"":[""joshuaStone"",""cardanoAtlanticCouncil"",""johnnyKelly""],""timestamp"":1718324090534}",joshuaStone,cardanoAtlanticCouncil,johnnyKelly,,,,21236051819
2024-06-14 00:15:57.149,yxyy077xy442vqj6jh45z752q8wyw3r0nqqqyg34vx57,"{""params"":[""joshuaStone""],""timestamp"":1718324153918}",joshuaStone,,,,,,188935810
2024-06-14 00:16:03.859,x8gl57lw2qm0z9xz5wg3yx6ym8yvhy8wq6m55258y,"{""params"":[""joshuaStone"",""cardanoAtlanticCouncil"",""johnnyKelly""],""timestamp"":1718324160002}",joshuaStone,cardanoAtlanticCouncil,johnnyKelly,,,,62683312
2024-06-14 00:16:16.191,xl43w8938yyy3xmyqfh6l47hhg203h29l0y225hhg0yy,"{""params"":[""cardanoAtlanticCouncil"",""joshuaStone"",""mauroAgustnAndreoli"",""tevoSaks""],""timestamp"":1718324169045}",cardanoAtlanticCouncil,joshuaStone,mauroAgustnAndreoli,tevoSaks,,,740248498
2024-06-14 00:16:38.483,x9h2879mwn83lry62yy3wrgy0w60nl26vqgf35,"{""params"":[""cardanoAtlanticCouncil"",""joshuaStone"",""cardanoConfederationOfEmergingEconomies""],""timestamp"":1718324196150}",cardanoAtlanticCouncil,joshuaStone,cardanoConfederationOfEmergingEconomies,,,,5427134051
2024-06-14 00:20:50.176,89m29w04zxhy94f9wx73yxwyznyznzgljy48qyyvn6,"{""params"":[""joshuaStone"",""johnnyKelly"",""cardanoAtlanticCouncil""],""timestamp"":1718324445478}",joshuaStone,johnnyKelly,cardanoAtlanticCouncil,,,,1829350827
2024-06-14 00:22:03.082,88wy6q85llwz0xfwrvxlz6r4xyfy9hvn2xr5y05qy6x4g,"{""params"":[""joshuaStone"",""johnnyKelly"",""cardanoAtlanticCouncil""],""timestamp"":1718324519411}",joshuaStone,johnnyKelly,cardanoAtlanticCouncil,,,,6829955852
2024-06-14 00:22:24.125,8llh7fr0yr8gr2qw04y8j46y5z3v75qq25ylfln,"{""params"":[""mauroAgustnAndreoli""],""timestamp"":1718324519369}",mauroAgustnAndreoli,,,,,,40932536328
2024-06-14 00:22:42.325,xhwjhn4qyjl99zh39yqlfy6vr748n972ylh9yhfqfvvgx,"{""params"":[""joshuaStone"",""johnnyKelly"",""cardanoAtlanticCouncil""],""timestamp"":1718324558778}",joshuaStone,johnnyKelly,cardanoAtlanticCouncil,,,,3297846383
2024-06-14 00:23:20.679,ymj2x70m6xvyvm88h8l2yymmyyq637flm24g47gynlm5,"{""params"":[""johnnyKelly"",""joshuaStone"",""cardanoAtlanticCouncil""],""timestamp"":1718324596327}",johnnyKelly,joshuaStone,cardanoAtlanticCouncil,,,,3264227381
2024-06-14 00:23:43.094,yxyy077xy442vqj6jh45z752q8wyw3r0nqqqyg34vx57,"{""params"":[""joshuaStone"",""cardanoJapan""],""timestamp"":1718324620140}",joshuaStone,cardanoJapan,,,,,188935810
2024-06-14 00:24:13.78,89n6y0ymyqqhhxx3hqly4lzl0yn9yjvhr2g734y4ghx87,"{""params"":[""mauroAgustnAndreoli""],""timestamp"":1718324631047}",mauroAgustnAndreoli,,,,,,914342598
2024-06-14 00:24:31.885,9l3zn3f46h2rfzgzr9hff0yfgrn2nqy0hy6y5yyyz,"{""params"":[""mauroAgustnAndreoli""],""timestamp"":1718324642706}",mauroAgustnAndreoli,,,,,,601380796
2024-06-14 00:25:29.934,9xjrflqlj58vr203x302v8w6rjqmm4083y4y2qy82,"{""params"":[""cardanoAtlanticCouncil"",""mauroAgustnAndreoli"",""cardanoJapan""],""timestamp"":1718324716742}",cardanoAtlanticCouncil,mauroAgustnAndreoli,cardanoJapan,,,,71842292187
2024-06-14 00:26:21.009,y9427qr4gyxmr4lywx0z37wrv2y6y3n83ymlzy96,"{""params"":[""cardanoAtlanticCouncil"",""cardanoJapan"",""mauroAgustnAndreoli""],""timestamp"":1718324768641}",cardanoAtlanticCouncil,cardanoJapan,mauroAgustnAndreoli,,,,57628064124
2024-06-14 00:27:28.903,xlxyrjv4095yy3752f426qyrw42r0g9yyz2rq23vy,"{""params"":[""ticoMismana"",""cardanoJapan"",""joshuaStone"",""mauroAgustnAndreoli"",""scientificAnalyticalToolsLlc"",""nicodemusRodriguez""],""timestamp"":1718324837119}",ticoMismana,cardanoJapan,joshuaStone,mauroAgustnAndreoli,scientificAnalyticalToolsLlc,nicodemusRodriguez,22482609
2024-06-14 00:28:31.806,8n9rf399gyy7y3jy4xn2xf72y59zyn00yy9qyn6,"{""params"":[""cardanoAtlanticCouncil"",""johnnyKelly"",""cardanoConfederationOfEmergingEconomies"",""lloydDuhon"",""kamaldeenMusah"",""easternCardanoCouncil""],""timestamp"":1718324893529}",cardanoAtlanticCouncil,johnnyKelly,cardanoConfederationOfEmergingEconomies,lloydDuhon,kamaldeenMusah,easternCardanoCouncil,61623750369
2024-06-14 00:29:05.123,y4qvzz3zrxn88yw5ymylyjg5y87h58z6xynq49qzjyy,"{""params"":[""inoNpo""],""timestamp"":1718324937336}",inoNpo,,,,,,94104329
2024-06-14 00:29:50.419,x08hl90y6xx0yw47rhjjqyyr6yq7vvy7yr5j6g0y4r9m,"{""params"":[""andrewDonovan"",""johnnyKelly""],""timestamp"":1718324974712}",andrewDonovan,johnnyKelly,,,,,8216292598
2024-06-14 00:31:17.873,x3mvxnjnh490yjfhf3n4wyl4nyyvmyyg0rf0,"{""params"":[""inoNpo""],""timestamp"":1718325068828}",inoNpo,,,,,,5411318770
2024-06-14 00:31:52.952,9gw2y7rrf34n3n2qynnhzrhymql5z0nhv2jqgjqfhjvx,"{""params"":[""cardanoConfederationOfEmergingEconomies"",""easternCardanoCouncil"",""joshuaStone"",""kevinMohr"",""scientificAnalyticalToolsLlc"",""cardanoAtlanticCouncil""],""timestamp"":1718325069494}",cardanoConfederationOfEmergingEconomies,easternCardanoCouncil,joshuaStone,kevinMohr,scientificAnalyticalToolsLlc,cardanoAtlanticCouncil,254794098301
2024-06-14 00:31:55.897,9f6nw4vnmf9v5qf76qry4vwnz6x9xq372vjw09xf,"{""params"":[""cardanoAtlanticCouncil"",""mauroAgustnAndreoli""],""timestamp"":1718325093121}",cardanoAtlanticCouncil,mauroAgustnAndreoli,,,,,1419757415846
2024-06-14 00:36:34.491,xl4xjqyywv0xj5xy9rzyyxqv3y47ry6ylf2qf64jyy50wy0r,"{""params"":[""lloydDuhon""],""timestamp"":1718325376527}",lloydDuhon,,,,,,23275601365
2024-06-14 00:38:18.819,xzx4646zfvw4xwjyz7znhjhyqxxrg5fyrj074gnx0ymy,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1718325488754}",cardanoAtlanticCouncil,,,,,,1601772501
2024-06-14 00:40:45.202,963q6ghyl4vjwm6wgrgxgvmzw83246fz65znyh6h9y20wr4,"{""params"":[""johnnyKelly""],""timestamp"":1718325642276}",johnnyKelly,,,,,,466751363
2024-06-14 00:41:05.843,9rw8yy63ry66v40z55y4wyfym765v09qrfr4zy9yg,"{""params"":[""johnnyKelly""],""timestamp"":1718325662951}",johnnyKelly,,,,,,7101520377
2024-06-14 00:41:53.284,9y7x7w5jfyj38yn326yr23q06yzq2yq7xhlgy9l4mfw,"{""params"":[""joshuaStone"",""cardanoAtlanticCouncil"",""mauroAgustnAndreoli"",""kevinMohr""],""timestamp"":1718325699934}",joshuaStone,cardanoAtlanticCouncil,mauroAgustnAndreoli,kevinMohr,,,17915394726
2024-06-14 00:43:49.197,9ghmy0whfy2yyy89yq6ymw74v79j6w7fz8vyny6yrw68j,"{""params"":[""joshuaStone""],""timestamp"":1718325824101}",joshuaStone,,,,,,137754577
2024-06-14 00:46:23.588,9ynr9xv7mjfjfmzmrfygm72r88ng4ynqjh2hmq,"{""params"":[""joshuaStone"",""cardanoConfederationOfEmergingEconomies"",""abeEllis"",""richManderino"",""nicodemusRodriguez"",""kevinMohr""],""timestamp"":1718325971928}",joshuaStone,cardanoConfederationOfEmergingEconomies,abeEllis,richManderino,nicodemusRodriguez,kevinMohr,1983748763
2024-06-14 00:46:50.667,9yyr39yh233qmnq3yjjyyy7w4yy858qyqyq6gy48yl,"{""params"":[""cardanoConfederationOfEmergingEconomies""],""timestamp"":1718325992175}",cardanoConfederationOfEmergingEconomies,,,,,,64550565
2024-06-14 00:53:00.983,yfxryyxymgy5863yyrx45n74l93nl80g49yvzy0yhxyy2xy8m,"{""params"":[""joshuaStone"",""mauroAgustnAndreoli"",""andrewDonovan"",""cardanoJapan""],""timestamp"":1718326327315}",joshuaStone,mauroAgustnAndreoli,andrewDonovan,cardanoJapan,,,1001972702426
2024-06-14 01:00:44.717,xy3hgzrwy5m5nnvzyjl8yhhzwvxxyw8ljrm57hr9qgl85w,"{""params"":[""andrewDonovan"",""johnnyKelly"",""kevinMohr"",""nicodemusRodriguez"",""mauroAgustnAndreoli"",""joshuaStone""],""timestamp"":1718326838945}",andrewDonovan,johnnyKelly,kevinMohr,nicodemusRodriguez,mauroAgustnAndreoli,joshuaStone,7053476
2024-06-14 01:01:51.507,937v8j280rjym85lvx20h9wv3xy85nqzy3ln50zgyq,"{""params"":[""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""scientificAnalyticalToolsLlc""],""timestamp"":1718326897825}",cardanoAtlanticCouncil,easternCardanoCouncil,scientificAnalyticalToolsLlc,,,,52346188998
2024-06-14 01:03:43.326,8l8glgyl66y47f82n8mn984wnlmyryj92rqgvh4y2,"{""params"":[""johnnyKelly"",""joshuaStone"",""cardanoAtlanticCouncil""],""timestamp"":1718327019637}",johnnyKelly,joshuaStone,cardanoAtlanticCouncil,,,,65079307322
2024-06-14 01:04:21.878,yy6hjh4g2qgg2ql346y0qy3nwfxl523yymly4wq855g9,"{""params"":[""joshuaStone"",""johnnyKelly"",""cardanoAtlanticCouncil""],""timestamp"":1718327060738}",joshuaStone,johnnyKelly,cardanoAtlanticCouncil,,,,8790719196
2024-06-14 01:04:53.836,97ywr352wr25y30gxwxfq6qljjqy59g6fqy0myq,"{""params"":[""cardanoAtlanticCouncil"",""lloydDuhon"",""mauroAgustnAndreoli"",""joshuaStone"",""johnnyKelly""],""timestamp"":1718327068966}",cardanoAtlanticCouncil,lloydDuhon,mauroAgustnAndreoli,joshuaStone,johnnyKelly,,93512400911
2024-06-14 01:04:55.685,y3349qn0hvn5ny3ym03zzjhf36mfmyz9f9hrq0mg7646m,"{""params"":[""mauroAgustnAndreoli""],""timestamp"":1718327088283}",mauroAgustnAndreoli,,,,,,31816152
2024-06-14 01:05:15.476,x5wj29jg2f8v2q3fyzxmy06qrymjhn4vvqmjy4mg2h7ywq,"{""params"":[""johnnyKelly"",""joshuaStone"",""cardanoAtlanticCouncil""],""timestamp"":1718327113877}",johnnyKelly,joshuaStone,cardanoAtlanticCouncil,,,,9122648644
2024-06-14 01:05:26.082,yfqyvw9yy84wvxr9l0jnfn4j8l5mf2fxyfl3wggl8x4w,"{""params"":[""joshuaStone""],""timestamp"":1718327116508}",joshuaStone,,,,,,35115914630
2024-06-14 01:05:31.793,yvyjngl7w2yzyy5v5ymwv8y2gy8z47g7q2gglynyf,"{""params"":[""cardanoAtlanticCouncil"",""cardanoConfederationOfEmergingEconomies"",""easternCardanoCouncil""],""timestamp"":1718327114685}",cardanoAtlanticCouncil,cardanoConfederationOfEmergingEconomies,easternCardanoCouncil,,,,125456778871
2024-06-14 01:06:50.941,ym06lhnj20q44g0rwylxyqlww5yvyg7y36yzvyxq503ylh,"{""params"":[""johnnyKelly"",""joshuaStone"",""cardanoAtlanticCouncil""],""timestamp"":1718327189389}",johnnyKelly,joshuaStone,cardanoAtlanticCouncil,,,,797321207186
2024-06-14 01:07:15.991,xxx4nywj7qly5l5gyjr7y9gy4mnvywhjn9yj9y26x69,"{""params"":[""mauroAgustnAndreoli""],""timestamp"":1718327222953}",mauroAgustnAndreoli,,,,,,84177373
2024-06-14 01:08:10.26,x4r0vz2nvfwz4y96vjv70qny3rwr9y93gw7qhyxq,"{""params"":[""johnnyKelly"",""joshuaStone"",""cardanoAtlanticCouncil""],""timestamp"":1718327264243}",johnnyKelly,joshuaStone,cardanoAtlanticCouncil,,,,3757434141
2024-06-14 01:08:50.788,x6hgly5l5yw9jmrv7w8xh4wqyvjhl8gxmlh9f9g2g0ry,"{""params"":[""johnnyKelly"",""cardanoAtlanticCouncil"",""mauroAgustnAndreoli""],""timestamp"":1718327326410}",johnnyKelly,cardanoAtlanticCouncil,mauroAgustnAndreoli,,,,147614548
2024-06-14 01:09:23.959,97ywr352wr25y30gxwxfq6qljjqy59g6fqy0myq,"{""params"":[""cardanoAtlanticCouncil"",""lloydDuhon"",""mauroAgustnAndreoli"",""joshuaStone"",""johnnyKelly""],""timestamp"":1718327332866}",cardanoAtlanticCouncil,lloydDuhon,mauroAgustnAndreoli,joshuaStone,johnnyKelly,,93512400911
2024-06-14 01:09:33.135,96xfvmznrnlvywh9y7n54658mfxn9ry8hym4gxmyg73,"{""params"":[""joshuaStone"",""johnnyKelly"",""cardanoAtlanticCouncil""],""timestamp"":1718327367074}",joshuaStone,johnnyKelly,cardanoAtlanticCouncil,,,,31758479682
2024-06-14 01:09:56.555,8yzg7hz0wrnn3y6m6y92wmn5wrzvyn7549njxgy82,"{""params"":[""joshuaStone"",""johnnyKelly"",""cardanoAtlanticCouncil""],""timestamp"":1718327391473}",joshuaStone,johnnyKelly,cardanoAtlanticCouncil,,,,5420731698
2024-06-14 01:10:18.607,x77n3864yqlg9nh3z0m06m9zzvxfmf242x5yjgwyyrn7,"{""params"":[""joshuaStone"",""johnnyKelly"",""cardanoAtlanticCouncil""],""timestamp"":1718327416064}",joshuaStone,johnnyKelly,cardanoAtlanticCouncil,,,,18299734337
2024-06-14 01:10:39.672,xn3f8w3m53xyl6j39jyggvllyy406hyx8yrh60fjqv40h,"{""params"":[""joshuaStone"",""johnnyKelly"",""cardanoAtlanticCouncil""],""timestamp"":1718327434831}",joshuaStone,johnnyKelly,cardanoAtlanticCouncil,,,,4617380949
2024-06-14 01:11:29.828,yh066yflx0mrr0jyqh5yh3qg6w0ylq7mx6ylyyqnn5,"{""params"":[""joshuaStone"",""johnnyKelly"",""cardanoAtlanticCouncil""],""timestamp"":1718327487109}",joshuaStone,johnnyKelly,cardanoAtlanticCouncil,,,,144267697552
2024-06-14 01:11:56.392,xxlggyzy5y4ynwxy70h27myzqzl5mf5yyy0ygv04jm0,"{""params"":[""joshuaStone"",""johnnyKelly"",""cardanoAtlanticCouncil""],""timestamp"":1718327514479}",joshuaStone,johnnyKelly,cardanoAtlanticCouncil,,,,2367890641
2024-06-14 01:16:25.672,xqxm423qryy28yg6q9hj7lx3yr9qjyyqy47z,"{""params"":[""mauroAgustnAndreoli"",""lloydDuhon"",""cardanoConfederationOfEmergingEconomies""],""timestamp"":1718327761088}",mauroAgustnAndreoli,lloydDuhon,cardanoConfederationOfEmergingEconomies,,,,3780305179
2024-06-14 01:18:45.733,829vq7yy8yy2m0jyr5ylv0433n88jx7qzqzxjhw3,"{""params"":[""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""mauroAgustnAndreoli""],""timestamp"":1718327896289}",cardanoAtlanticCouncil,easternCardanoCouncil,mauroAgustnAndreoli,,,,4052989530269
2024-06-14 01:20:00.858,xgyl5w5lz0lx9j4f8r38v8m4z573yyvyfgmwrgfj9gy,"{""params"":[""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""andrewDonovan""],""timestamp"":1718327962783}",cardanoAtlanticCouncil,easternCardanoCouncil,andrewDonovan,,,,148775419234
2024-06-14 01:24:52.204,82qzrmyvvzf5y27j4gny9jfymzyvxj9n8fqyf7nh4,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1718328287895}",cardanoAtlanticCouncil,,,,,,241498733
2024-06-14 01:25:12.275,8xnjy48n2h38yy80fwyyyqgfy6gr85305hm04q8497l,"{""params"":[""joshuaStone""],""timestamp"":1718328301037}",joshuaStone,,,,,,23929361
2024-06-14 01:30:57.815,xy4jhhx98586xyxqgmq8x706ylqy8vwy0ynzx5q8jyyy,"{""params"":[""mauroAgustnAndreoli""],""timestamp"":1718328653775}",mauroAgustnAndreoli,,,,,,5365611591
2024-06-14 01:32:11.097,9hng829g9225j9r6367fj3gnnzm99y04qw59vyyyhm,"{""params"":[""cardanoAtlanticCouncil"",""scientificAnalyticalToolsLlc"",""mauroAgustnAndreoli"",""abeEllis"",""cardanoConfederationOfEmergingEconomies"",""easternCardanoCouncil""],""timestamp"":1718328711910}",cardanoAtlanticCouncil,scientificAnalyticalToolsLlc,mauroAgustnAndreoli,abeEllis,cardanoConfederationOfEmergingEconomies,easternCardanoCouncil,147013436726
2024-06-14 01:32:21.45,xy4jhhx98586xyxqgmq8x706ylqy8vwy0ynzx5q8jyyy,"{""params"":[""mauroAgustnAndreoli"",""cardanoAtlanticCouncil"",""easternCardanoCouncil""],""timestamp"":1718328738177}",mauroAgustnAndreoli,cardanoAtlanticCouncil,easternCardanoCouncil,,,,5365611591
2024-06-14 01:40:43.352,9wq22jmy87vxhjygx40hxx9yq8rwm6fyyv3fzv5yy3yz4,"{""params"":[""johnnyKelly"",""joshuaStone""],""timestamp"":1718329236032}",johnnyKelly,joshuaStone,,,,,500739302999
